benchmark,protocol,family,seed,comparison,metric,direction,positive_variant,negative_variant,positive_metric,negative_metric,delta_positive_better,requirement_satisfied,valid_for_comparison,positive_rows,negative_rows,positive_constant_score_rate,negative_constant_score_rate,positive_first_option_prediction_rate,negative_first_option_prediction_rate,positive_tokenizer_sources,negative_tokenizer_sources,positive_tokenizer_classes,negative_tokenizer_classes,positive_tokenizer_vocab_sizes,negative_tokenizer_vocab_sizes,notes,positive_jsonl,negative_jsonl,run_dir
geomlama,strict_country,maple_1b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.4416666667,0.4083333333,0.03333333333,1,1,120,120,0,0,0.5416666667,0.575,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_seed41_120/geomlama/strict_country/maple_1b_chat/seed_41/geomlama/geomlama_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/strict_country/maple_1b_chat/seed_41/geomlama/geomlama_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/strict_country/maple_1b_chat/seed_41/geomlama
geomlama,strict_country_a0_b15,maple_1b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.25,0.325,-0.075,0,1,120,120,0,0,0.025,0.075,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_seed41_120/geomlama/strict_country_a0_b15/maple_1b_chat/seed_41/geomlama/geomlama_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/strict_country_a0_b15/maple_1b_chat/seed_41/geomlama/geomlama_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/strict_country_a0_b15/maple_1b_chat/seed_41/geomlama
geomlama,strict_country_a2_b1,maple_1b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2916666667,0.3833333333,-0.09166666667,0,1,120,120,0.008333333333,0.008333333333,0.1416666667,0.25,/path/to/metacul/models/sft/combined_with_metadata_chat,/path/to/metacul/models/sft/combined_without_metadata_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_seed41_120/geomlama/strict_country_a2_b1/maple_1b_chat/seed_41/geomlama/geomlama_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/strict_country_a2_b1/maple_1b_chat/seed_41/geomlama/geomlama_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/strict_country_a2_b1/maple_1b_chat/seed_41/geomlama
geomlama,country_first,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3333333333,0.4416666667,-0.1083333333,0,1,120,120,0,0,0.4,0.3916666667,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_seed41_120/geomlama/country_first/maple_3b_chat/seed_41/geomlama/geomlama_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/country_first/maple_3b_chat/seed_41/geomlama/geomlama_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/country_first/maple_3b_chat/seed_41/geomlama
geomlama,figure9_1b,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3416666667,0.3416666667,0,0,1,120,120,0.008333333333,0.01666666667,0.3833333333,0.4333333333,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_seed41_120/geomlama/figure9_1b/maple_3b_chat/seed_41/geomlama/geomlama_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/figure9_1b/maple_3b_chat/seed_41/geomlama/geomlama_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/figure9_1b/maple_3b_chat/seed_41/geomlama
geomlama,figure9_3b,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3333333333,0.3916666667,-0.05833333333,0,1,120,120,0,0,0.3333333333,0.3666666667,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_seed41_120/geomlama/figure9_3b/maple_3b_chat/seed_41/geomlama/geomlama_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/figure9_3b/maple_3b_chat/seed_41/geomlama/geomlama_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/figure9_3b/maple_3b_chat/seed_41/geomlama
geomlama,legacy_a025,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2916666667,0.4333333333,-0.1416666667,0,1,120,120,0.008333333333,0,0.4166666667,0.4666666667,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_seed41_120/geomlama/legacy_a025/maple_3b_chat/seed_41/geomlama/geomlama_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/legacy_a025/maple_3b_chat/seed_41/geomlama/geomlama_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/legacy_a025/maple_3b_chat/seed_41/geomlama
geomlama,legacy_pair,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3,0.4083333333,-0.1083333333,0,1,120,120,0.008333333333,0,0.4,0.4416666667,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_seed41_120/geomlama/legacy_pair/maple_3b_chat/seed_41/geomlama/geomlama_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/legacy_pair/maple_3b_chat/seed_41/geomlama/geomlama_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/legacy_pair/maple_3b_chat/seed_41/geomlama
geomlama,letter_country_first,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.375,0.4,-0.025,0,1,120,120,0,0,0.75,0.925,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_seed41_120/geomlama/letter_country_first/maple_3b_chat/seed_41/geomlama/geomlama_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/letter_country_first/maple_3b_chat/seed_41/geomlama/geomlama_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/letter_country_first/maple_3b_chat/seed_41/geomlama
geomlama,letter_legacy,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3583333333,0.3833333333,-0.025,0,1,120,120,0,0,0.7333333333,0.9833333333,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_seed41_120/geomlama/letter_legacy/maple_3b_chat/seed_41/geomlama/geomlama_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/letter_legacy/maple_3b_chat/seed_41/geomlama/geomlama_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/letter_legacy/maple_3b_chat/seed_41/geomlama
geomlama,plain_grounded,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2833333333,0.4,-0.1166666667,0,1,120,120,0,0,0.325,0.4416666667,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_seed41_120/geomlama/plain_grounded/maple_3b_chat/seed_41/geomlama/geomlama_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/plain_grounded/maple_3b_chat/seed_41/geomlama/geomlama_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/plain_grounded/maple_3b_chat/seed_41/geomlama
geomlama,sft_1b_lnqa,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3416666667,0.4083333333,-0.06666666667,0,1,120,120,0,0,0.3833333333,0.375,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_seed41_120/geomlama/sft_1b_lnqa/maple_3b_chat/seed_41/geomlama/geomlama_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/sft_1b_lnqa/maple_3b_chat/seed_41/geomlama/geomlama_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/sft_1b_lnqa/maple_3b_chat/seed_41/geomlama
geomlama,sft_3b_lnqa,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3333333333,0.3916666667,-0.05833333333,0,1,120,120,0,0,0.3333333333,0.3666666667,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_seed41_120/geomlama/sft_3b_lnqa/maple_3b_chat/seed_41/geomlama/geomlama_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/sft_3b_lnqa/maple_3b_chat/seed_41/geomlama/geomlama_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/sft_3b_lnqa/maple_3b_chat/seed_41/geomlama
geomlama,strict_country,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3416666667,0.4083333333,-0.06666666667,0,1,120,120,0,0,0.3583333333,0.375,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_seed41_120/geomlama/strict_country/maple_3b_chat/seed_41/geomlama/geomlama_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/strict_country/maple_3b_chat/seed_41/geomlama/geomlama_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/strict_country/maple_3b_chat/seed_41/geomlama
geomlama,strict_country_a0_b15,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3083333333,0.275,0.03333333333,1,1,120,120,0,0.008333333333,0.275,0.1666666667,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_seed41_120/geomlama/strict_country_a0_b15/maple_3b_chat/seed_41/geomlama/geomlama_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/strict_country_a0_b15/maple_3b_chat/seed_41/geomlama/geomlama_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/strict_country_a0_b15/maple_3b_chat/seed_41/geomlama
geomlama,strict_country_a2_b1,maple_3b_chat,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3833333333,0.325,0.05833333333,1,1,120,120,0.008333333333,0,0.25,0.2583333333,/path/to/metacul/models/sft/combined_with_metadata_3b_best3b_chat,/path/to/metacul/models/sft/combined_without_metadata_3b_best3b_chat,TokenizersBackend,TokenizersBackend,128000,128000,,results/external_protocol_probes_maple_chat_seed41_120/geomlama/strict_country_a2_b1/maple_3b_chat/seed_41/geomlama/geomlama_custom_tplus_eplus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/strict_country_a2_b1/maple_3b_chat/seed_41/geomlama/geomlama_custom_tminus_eminus.jsonl,results/external_protocol_probes_maple_chat_seed41_120/geomlama/strict_country_a2_b1/maple_3b_chat/seed_41/geomlama
