benchmark,protocol,family,seed,comparison,metric,direction,positive_variant,negative_variant,positive_metric,negative_metric,delta_positive_better,requirement_satisfied,valid_for_comparison,positive_rows,negative_rows,positive_constant_score_rate,negative_constant_score_rate,positive_first_option_prediction_rate,negative_first_option_prediction_rate,positive_tokenizer_sources,negative_tokenizer_sources,positive_tokenizer_classes,negative_tokenizer_classes,positive_tokenizer_vocab_sizes,negative_tokenizer_vocab_sizes,notes,positive_jsonl,negative_jsonl,run_dir
globalmmlu_cs,figure9_1b,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2828282828,0.2815656566,0.001262626263,1,1,792,792,0,0,0.3547979798,0.3497474747,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/globalmmlu_cs/figure9_1b/maple_1b/seed_41/globalmmlu_cs/globalmmlu_cs_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/globalmmlu_cs/figure9_1b/maple_1b/seed_41/globalmmlu_cs/globalmmlu_cs_custom_tminus_eminus.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/globalmmlu_cs/figure9_1b/maple_1b/seed_41/globalmmlu_cs
globalmmlu_cs,letter_legacy,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2411616162,0.2537878788,-0.01262626263,0,1,792,792,0,0,0.2222222222,0.523989899,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/globalmmlu_cs/letter_legacy/maple_1b/seed_41/globalmmlu_cs/globalmmlu_cs_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/globalmmlu_cs/letter_legacy/maple_1b/seed_41/globalmmlu_cs/globalmmlu_cs_custom_tminus_eminus.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/globalmmlu_cs/letter_legacy/maple_1b/seed_41/globalmmlu_cs
globalmmlu_cs,letter_legacy,maple_3b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2449494949,0.2095959596,0.03535353535,1,1,792,792,0,0,0.6376262626,0.3775252525,/path/to/metacul/models/combined_with_metadata_3b,/path/to/metacul/models/combined_without_metadata_3b,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/globalmmlu_cs/letter_legacy/maple_3b/seed_41/globalmmlu_cs/globalmmlu_cs_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/globalmmlu_cs/letter_legacy/maple_3b/seed_41/globalmmlu_cs/globalmmlu_cs_custom_tminus_eminus.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/globalmmlu_cs/letter_legacy/maple_3b/seed_41/globalmmlu_cs
globalmmlu_cs,figure9_3b,llama32_1b,seed_41,I+ vs I-,accuracy,higher_is_better,llama3_chat_with_metadata,llama3_chat_without_metadata,0.2752525253,0.2765151515,-0.001262626263,0,1,792,792,0,0,0.3497474747,0.375,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/globalmmlu_cs/figure9_3b/llama32_1b/seed_41/globalmmlu_cs/globalmmlu_cs_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/globalmmlu_cs/figure9_3b/llama32_1b/seed_41/globalmmlu_cs/globalmmlu_cs_llama3_chat_without_metadata.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/globalmmlu_cs/figure9_3b/llama32_1b/seed_41/globalmmlu_cs
normad,figure9_1b,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3467527535,0.3323205469,0.01443220661,1,1,2633,2633,0,0,0.3908089632,0.3327003418,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/normad/figure9_1b/maple_1b/seed_41/normad/normad_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/normad/figure9_1b/maple_1b/seed_41/normad/normad_custom_tminus_eminus.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/normad/figure9_1b/maple_1b/seed_41/normad
normad,figure9_3b,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3258640334,0.3330801367,-0.007216103304,0,1,2633,2633,0.0003797949107,0,0.2897835169,0.3327003418,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/normad/figure9_3b/maple_1b/seed_41/normad/normad_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/normad/figure9_3b/maple_1b/seed_41/normad/normad_custom_tminus_eminus.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/normad/figure9_3b/maple_1b/seed_41/normad
normad,letter_country_first,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.336118496,0.3213064945,0.01481200152,1,1,2633,2633,0,0,0.7706038739,0.949107482,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/normad/letter_country_first/maple_1b/seed_41/normad/normad_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/normad/letter_country_first/maple_1b/seed_41/normad/normad_custom_tminus_eminus.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/normad/letter_country_first/maple_1b/seed_41/normad
normad,letter_legacy,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3186479301,0.3452335739,-0.02658564375,0,1,2633,2633,0,0,0.9225218382,0.4933535891,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/normad/letter_legacy/maple_1b/seed_41/normad/normad_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/normad/letter_legacy/maple_1b/seed_41/normad/normad_custom_tminus_eminus.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/normad/letter_legacy/maple_1b/seed_41/normad
normad,figure9_3b,maple_3b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3748575769,0.3243448538,0.05051272313,1,1,2633,2633,0,0,0.319027725,0.378655526,/path/to/metacul/models/combined_with_metadata_3b,/path/to/metacul/models/combined_without_metadata_3b,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/normad/figure9_3b/maple_3b/seed_41/normad/normad_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/normad/figure9_3b/maple_3b/seed_41/normad/normad_custom_tminus_eminus.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/normad/figure9_3b/maple_3b/seed_41/normad
normad,figure9_1b,llama32_1b,seed_41,I+ vs I-,accuracy,higher_is_better,llama3_chat_with_metadata,llama3_chat_without_metadata,0.3330801367,0.3330801367,0,0,1,2633,2633,0,0,0.3649829092,0.3349791113,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/normad/figure9_1b/llama32_1b/seed_41/normad/normad_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/normad/figure9_1b/llama32_1b/seed_41/normad/normad_llama3_chat_without_metadata.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/normad/figure9_1b/llama32_1b/seed_41/normad
blend,letter_country_first,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2977099237,0.2391857506,0.05852417303,1,1,393,393,0,0,0.07633587786,0.9720101781,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/blend/letter_country_first/maple_1b/seed_41/blend/blend_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/blend/letter_country_first/maple_1b/seed_41/blend/blend_custom_tminus_eminus.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/blend/letter_country_first/maple_1b/seed_41/blend
blend,letter_legacy,maple_3b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2544529262,0.2493638677,0.005089058524,1,1,393,393,0,0,0.7659033079,0.3282442748,/path/to/metacul/models/combined_with_metadata_3b,/path/to/metacul/models/combined_without_metadata_3b,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/blend/letter_legacy/maple_3b/seed_41/blend/blend_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/blend/letter_legacy/maple_3b/seed_41/blend/blend_custom_tminus_eminus.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/blend/letter_legacy/maple_3b/seed_41/blend
blend,figure9_3b,llama32_1b,seed_41,I+ vs I-,accuracy,higher_is_better,llama3_chat_with_metadata,llama3_chat_without_metadata,0.2162849873,0.2111959288,0.005089058524,1,1,393,393,0,0,0.2951653944,0.3002544529,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/blend/figure9_3b/llama32_1b/seed_41/blend/blend_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/blend/figure9_3b/llama32_1b/seed_41/blend/blend_llama3_chat_without_metadata.jsonl,/path/to/metacul/results/external_paper_table_tokenizerfix_20260504/blend/figure9_3b/llama32_1b/seed_41/blend
