benchmark,protocol,family,seed,comparison,metric,direction,positive_variant,negative_variant,positive_metric,negative_metric,delta_positive_better,requirement_satisfied,valid_for_comparison,positive_rows,negative_rows,positive_constant_score_rate,negative_constant_score_rate,positive_first_option_prediction_rate,negative_first_option_prediction_rate,positive_tokenizer_sources,negative_tokenizer_sources,positive_tokenizer_classes,negative_tokenizer_classes,positive_tokenizer_vocab_sizes,negative_tokenizer_vocab_sizes,notes,positive_jsonl,negative_jsonl,run_dir
geomlama,plain_grounded,maple_3b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3625,0.45,-0.0875,0,1,80,80,0,0,0.4875,0.375,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,,results/external_protocol_probes/geomlama/plain_grounded/maple_3b/seed_41/geomlama/custom_tplus_eplus/geomlama_custom_tplus_eplus.jsonl,results/external_protocol_probes/geomlama/plain_grounded/maple_3b/seed_41/geomlama/custom_tminus_eminus/geomlama_custom_tminus_eminus.jsonl,results/external_protocol_probes/geomlama/plain_grounded/maple_3b/seed_41/geomlama
geomlama,strict_country,maple_3b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.4375,0.5,-0.0625,0,1,80,80,0,0,0.6375,0.325,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,,results/external_protocol_probes/geomlama/strict_country/maple_3b/seed_41/geomlama/custom_tplus_eplus/geomlama_custom_tplus_eplus.jsonl,results/external_protocol_probes/geomlama/strict_country/maple_3b/seed_41/geomlama/custom_tminus_eminus/geomlama_custom_tminus_eminus.jsonl,results/external_protocol_probes/geomlama/strict_country/maple_3b/seed_41/geomlama
geomlama,code_strict,llama32_1b,seed_41,I+ vs I-,accuracy,higher_is_better,llama3_chat_with_metadata,llama3_chat_without_metadata,0.25,0.325,-0.075,0,1,80,80,0,0,0.325,0.4375,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,,results/external_protocol_probes/geomlama/code_strict/llama32_1b/seed_41/geomlama/llama3_chat_with_metadata/geomlama_llama3_chat_with_metadata.jsonl,results/external_protocol_probes/geomlama/code_strict/llama32_1b/seed_41/geomlama/llama3_chat_without_metadata/geomlama_llama3_chat_without_metadata.jsonl,results/external_protocol_probes/geomlama/code_strict/llama32_1b/seed_41/geomlama
geomlama,country_first,llama32_1b,seed_41,I+ vs I-,accuracy,higher_is_better,llama3_chat_with_metadata,llama3_chat_without_metadata,0.35,0.325,0.025,1,1,80,80,0,0,0.425,0.425,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,,results/external_protocol_probes/geomlama/country_first/llama32_1b/seed_41/geomlama/llama3_chat_with_metadata/geomlama_llama3_chat_with_metadata.jsonl,results/external_protocol_probes/geomlama/country_first/llama32_1b/seed_41/geomlama/llama3_chat_without_metadata/geomlama_llama3_chat_without_metadata.jsonl,results/external_protocol_probes/geomlama/country_first/llama32_1b/seed_41/geomlama
geomlama,disambiguate_cal,llama32_1b,seed_41,I+ vs I-,accuracy,higher_is_better,llama3_chat_with_metadata,llama3_chat_without_metadata,0.25,0.3125,-0.0625,0,1,80,80,0.0125,0.0125,0.2375,0.3125,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,,results/external_protocol_probes/geomlama/disambiguate_cal/llama32_1b/seed_41/geomlama/llama3_chat_with_metadata/geomlama_llama3_chat_with_metadata.jsonl,results/external_protocol_probes/geomlama/disambiguate_cal/llama32_1b/seed_41/geomlama/llama3_chat_without_metadata/geomlama_llama3_chat_without_metadata.jsonl,results/external_protocol_probes/geomlama/disambiguate_cal/llama32_1b/seed_41/geomlama
geomlama,legacy_pair,llama32_1b,seed_41,I+ vs I-,accuracy,higher_is_better,llama3_chat_with_metadata,llama3_chat_without_metadata,0.2625,0.3,-0.0375,0,1,80,80,0.0125,0,0.375,0.4875,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,,results/external_protocol_probes/geomlama/legacy_pair/llama32_1b/seed_41/geomlama/llama3_chat_with_metadata/geomlama_llama3_chat_with_metadata.jsonl,results/external_protocol_probes/geomlama/legacy_pair/llama32_1b/seed_41/geomlama/llama3_chat_without_metadata/geomlama_llama3_chat_without_metadata.jsonl,results/external_protocol_probes/geomlama/legacy_pair/llama32_1b/seed_41/geomlama
geomlama,plain_grounded,llama32_1b,seed_41,I+ vs I-,accuracy,higher_is_better,llama3_chat_with_metadata,llama3_chat_without_metadata,0.225,0.3125,-0.0875,0,1,80,80,0,0,0.35,0.4875,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,,results/external_protocol_probes/geomlama/plain_grounded/llama32_1b/seed_41/geomlama/llama3_chat_with_metadata/geomlama_llama3_chat_with_metadata.jsonl,results/external_protocol_probes/geomlama/plain_grounded/llama32_1b/seed_41/geomlama/llama3_chat_without_metadata/geomlama_llama3_chat_without_metadata.jsonl,results/external_protocol_probes/geomlama/plain_grounded/llama32_1b/seed_41/geomlama
geomlama,strict_country,llama32_1b,seed_41,I+ vs I-,accuracy,higher_is_better,llama3_chat_with_metadata,llama3_chat_without_metadata,0.25,0.325,-0.075,0,1,80,80,0,0,0.325,0.4375,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,,results/external_protocol_probes/geomlama/strict_country/llama32_1b/seed_41/geomlama/llama3_chat_with_metadata/geomlama_llama3_chat_with_metadata.jsonl,results/external_protocol_probes/geomlama/strict_country/llama32_1b/seed_41/geomlama/llama3_chat_without_metadata/geomlama_llama3_chat_without_metadata.jsonl,results/external_protocol_probes/geomlama/strict_country/llama32_1b/seed_41/geomlama
globalopinionqa,legacy_pair,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.325,0.325,,0,0,80,80,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/globalopinionqa/legacy_pair/maple_1b/seed_41/globalopinionqa/custom_tplus_eplus/globalopinionqa_custom_tplus_eplus.jsonl,results/external_protocol_probes/globalopinionqa/legacy_pair/maple_1b/seed_41/globalopinionqa/custom_tminus_eminus/globalopinionqa_custom_tminus_eminus.jsonl,results/external_protocol_probes/globalopinionqa/legacy_pair/maple_1b/seed_41/globalopinionqa
globalmmlu_cs,country_first,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.175,0.175,,0,0,80,80,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/globalmmlu_cs/country_first/maple_1b/seed_41/globalmmlu_cs/custom_tplus_eplus/globalmmlu_cs_custom_tplus_eplus.jsonl,results/external_protocol_probes/globalmmlu_cs/country_first/maple_1b/seed_41/globalmmlu_cs/custom_tminus_eminus/globalmmlu_cs_custom_tminus_eminus.jsonl,results/external_protocol_probes/globalmmlu_cs/country_first/maple_1b/seed_41/globalmmlu_cs
globalmmlu_cs,country_first_shuffle,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2575,0.2575,,0,0,400,400,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/globalmmlu_cs/country_first_shuffle/maple_1b/seed_41/globalmmlu_cs/custom_tplus_eplus/globalmmlu_cs_custom_tplus_eplus.jsonl,results/external_protocol_probes/globalmmlu_cs/country_first_shuffle/maple_1b/seed_41/globalmmlu_cs/custom_tminus_eminus/globalmmlu_cs_custom_tminus_eminus.jsonl,results/external_protocol_probes/globalmmlu_cs/country_first_shuffle/maple_1b/seed_41/globalmmlu_cs
globalmmlu_cs,disambiguate_cal,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.175,0.175,,0,0,80,80,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/globalmmlu_cs/disambiguate_cal/maple_1b/seed_41/globalmmlu_cs/custom_tplus_eplus/globalmmlu_cs_custom_tplus_eplus.jsonl,results/external_protocol_probes/globalmmlu_cs/disambiguate_cal/maple_1b/seed_41/globalmmlu_cs/custom_tminus_eminus/globalmmlu_cs_custom_tminus_eminus.jsonl,results/external_protocol_probes/globalmmlu_cs/disambiguate_cal/maple_1b/seed_41/globalmmlu_cs
globalmmlu_cs,legacy_chatforce,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.175,0.175,,0,0,80,80,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/globalmmlu_cs/legacy_chatforce/maple_1b/seed_41/globalmmlu_cs/custom_tplus_eplus/globalmmlu_cs_custom_tplus_eplus.jsonl,results/external_protocol_probes/globalmmlu_cs/legacy_chatforce/maple_1b/seed_41/globalmmlu_cs/custom_tminus_eminus/globalmmlu_cs_custom_tminus_eminus.jsonl,results/external_protocol_probes/globalmmlu_cs/legacy_chatforce/maple_1b/seed_41/globalmmlu_cs
globalmmlu_cs,legacy_pair,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.275,0.275,,0,0,80,80,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/globalmmlu_cs/legacy_pair/maple_1b/seed_41/globalmmlu_cs/custom_tplus_eplus/globalmmlu_cs_custom_tplus_eplus.jsonl,results/external_protocol_probes/globalmmlu_cs/legacy_pair/maple_1b/seed_41/globalmmlu_cs/custom_tminus_eminus/globalmmlu_cs_custom_tminus_eminus.jsonl,results/external_protocol_probes/globalmmlu_cs/legacy_pair/maple_1b/seed_41/globalmmlu_cs
globalmmlu_cs,legacy_pair_shuffle,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2575,0.2575,,0,0,400,400,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/globalmmlu_cs/legacy_pair_shuffle/maple_1b/seed_41/globalmmlu_cs/custom_tplus_eplus/globalmmlu_cs_custom_tplus_eplus.jsonl,results/external_protocol_probes/globalmmlu_cs/legacy_pair_shuffle/maple_1b/seed_41/globalmmlu_cs/custom_tminus_eminus/globalmmlu_cs_custom_tminus_eminus.jsonl,results/external_protocol_probes/globalmmlu_cs/legacy_pair_shuffle/maple_1b/seed_41/globalmmlu_cs
globalmmlu_cs,letter_country,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2575,0.2575,,0,0,400,400,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/globalmmlu_cs/letter_country/maple_1b/seed_41/globalmmlu_cs/custom_tplus_eplus/globalmmlu_cs_custom_tplus_eplus.jsonl,results/external_protocol_probes/globalmmlu_cs/letter_country/maple_1b/seed_41/globalmmlu_cs/custom_tminus_eminus/globalmmlu_cs_custom_tminus_eminus.jsonl,results/external_protocol_probes/globalmmlu_cs/letter_country/maple_1b/seed_41/globalmmlu_cs
globalmmlu_cs,letter_legacy,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2575,0.2575,,0,0,400,400,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/globalmmlu_cs/letter_legacy/maple_1b/seed_41/globalmmlu_cs/custom_tplus_eplus/globalmmlu_cs_custom_tplus_eplus.jsonl,results/external_protocol_probes/globalmmlu_cs/letter_legacy/maple_1b/seed_41/globalmmlu_cs/custom_tminus_eminus/globalmmlu_cs_custom_tminus_eminus.jsonl,results/external_protocol_probes/globalmmlu_cs/letter_legacy/maple_1b/seed_41/globalmmlu_cs
globalmmlu_cs,plain_grounded,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.175,0.175,,0,0,80,80,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/globalmmlu_cs/plain_grounded/maple_1b/seed_41/globalmmlu_cs/custom_tplus_eplus/globalmmlu_cs_custom_tplus_eplus.jsonl,results/external_protocol_probes/globalmmlu_cs/plain_grounded/maple_1b/seed_41/globalmmlu_cs/custom_tminus_eminus/globalmmlu_cs_custom_tminus_eminus.jsonl,results/external_protocol_probes/globalmmlu_cs/plain_grounded/maple_1b/seed_41/globalmmlu_cs
globalmmlu_cs,plain_grounded_chatforce,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.175,0.175,,0,0,80,80,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/globalmmlu_cs/plain_grounded_chatforce/maple_1b/seed_41/globalmmlu_cs/custom_tplus_eplus/globalmmlu_cs_custom_tplus_eplus.jsonl,results/external_protocol_probes/globalmmlu_cs/plain_grounded_chatforce/maple_1b/seed_41/globalmmlu_cs/custom_tminus_eminus/globalmmlu_cs_custom_tminus_eminus.jsonl,results/external_protocol_probes/globalmmlu_cs/plain_grounded_chatforce/maple_1b/seed_41/globalmmlu_cs
globalmmlu_cs,plain_grounded_shuffle,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2575,0.2575,,0,0,400,400,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/globalmmlu_cs/plain_grounded_shuffle/maple_1b/seed_41/globalmmlu_cs/custom_tplus_eplus/globalmmlu_cs_custom_tplus_eplus.jsonl,results/external_protocol_probes/globalmmlu_cs/plain_grounded_shuffle/maple_1b/seed_41/globalmmlu_cs/custom_tminus_eminus/globalmmlu_cs_custom_tminus_eminus.jsonl,results/external_protocol_probes/globalmmlu_cs/plain_grounded_shuffle/maple_1b/seed_41/globalmmlu_cs
globalmmlu_cs,strict_country,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.175,0.175,,0,0,80,80,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/globalmmlu_cs/strict_country/maple_1b/seed_41/globalmmlu_cs/custom_tplus_eplus/globalmmlu_cs_custom_tplus_eplus.jsonl,results/external_protocol_probes/globalmmlu_cs/strict_country/maple_1b/seed_41/globalmmlu_cs/custom_tminus_eminus/globalmmlu_cs_custom_tminus_eminus.jsonl,results/external_protocol_probes/globalmmlu_cs/strict_country/maple_1b/seed_41/globalmmlu_cs
globalmmlu_cs,strict_country_chatforce,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.175,0.175,,0,0,80,80,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/globalmmlu_cs/strict_country_chatforce/maple_1b/seed_41/globalmmlu_cs/custom_tplus_eplus/globalmmlu_cs_custom_tplus_eplus.jsonl,results/external_protocol_probes/globalmmlu_cs/strict_country_chatforce/maple_1b/seed_41/globalmmlu_cs/custom_tminus_eminus/globalmmlu_cs_custom_tminus_eminus.jsonl,results/external_protocol_probes/globalmmlu_cs/strict_country_chatforce/maple_1b/seed_41/globalmmlu_cs
globalmmlu_cs,strict_country_shuffle,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2575,0.2575,,0,0,400,400,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/globalmmlu_cs/strict_country_shuffle/maple_1b/seed_41/globalmmlu_cs/custom_tplus_eplus/globalmmlu_cs_custom_tplus_eplus.jsonl,results/external_protocol_probes/globalmmlu_cs/strict_country_shuffle/maple_1b/seed_41/globalmmlu_cs/custom_tminus_eminus/globalmmlu_cs_custom_tminus_eminus.jsonl,results/external_protocol_probes/globalmmlu_cs/strict_country_shuffle/maple_1b/seed_41/globalmmlu_cs
globalmmlu_cs,legacy_pair_shuffle,maple_3b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3075,0.285,0.0225,1,1,400,400,0,0,0.25,0.35,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,,results/external_protocol_probes/globalmmlu_cs/legacy_pair_shuffle/maple_3b/seed_41/globalmmlu_cs/custom_tplus_eplus/globalmmlu_cs_custom_tplus_eplus.jsonl,results/external_protocol_probes/globalmmlu_cs/legacy_pair_shuffle/maple_3b/seed_41/globalmmlu_cs/custom_tminus_eminus/globalmmlu_cs_custom_tminus_eminus.jsonl,results/external_protocol_probes/globalmmlu_cs/legacy_pair_shuffle/maple_3b/seed_41/globalmmlu_cs
normad,country_first_shuffle,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.31,0.31,,0,0,400,400,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/normad/country_first_shuffle/maple_1b/seed_41/normad/custom_tplus_eplus/normad_custom_tplus_eplus.jsonl,results/external_protocol_probes/normad/country_first_shuffle/maple_1b/seed_41/normad/custom_tminus_eminus/normad_custom_tminus_eminus.jsonl,results/external_protocol_probes/normad/country_first_shuffle/maple_1b/seed_41/normad
normad,legacy_pair_shuffle,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.31,0.31,,0,0,400,400,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/normad/legacy_pair_shuffle/maple_1b/seed_41/normad/custom_tplus_eplus/normad_custom_tplus_eplus.jsonl,results/external_protocol_probes/normad/legacy_pair_shuffle/maple_1b/seed_41/normad/custom_tminus_eminus/normad_custom_tminus_eminus.jsonl,results/external_protocol_probes/normad/legacy_pair_shuffle/maple_1b/seed_41/normad
normad,plain_grounded_shuffle,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.31,0.31,,0,0,400,400,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/normad/plain_grounded_shuffle/maple_1b/seed_41/normad/custom_tplus_eplus/normad_custom_tplus_eplus.jsonl,results/external_protocol_probes/normad/plain_grounded_shuffle/maple_1b/seed_41/normad/custom_tminus_eminus/normad_custom_tminus_eminus.jsonl,results/external_protocol_probes/normad/plain_grounded_shuffle/maple_1b/seed_41/normad
normad,strict_country_shuffle,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.31,0.31,,0,0,400,400,1,1,1,1,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,not_recorded,positive_constant_scores;negative_constant_scores,results/external_protocol_probes/normad/strict_country_shuffle/maple_1b/seed_41/normad/custom_tplus_eplus/normad_custom_tplus_eplus.jsonl,results/external_protocol_probes/normad/strict_country_shuffle/maple_1b/seed_41/normad/custom_tminus_eminus/normad_custom_tminus_eminus.jsonl,results/external_protocol_probes/normad/strict_country_shuffle/maple_1b/seed_41/normad
